,index,comment,author,relative_time_posted,url,ingestion_date
70,40c0111a-46a5-446b-8b7f-7110c572cc09,For me it's Simon Biles Ang worth magsindi Ng torch.. naging phenomenal and real fighter siya during her games..,Caryl Jane Ison,6 hours ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
71,5b06d725-f1df-4619-9f8c-644f94fae929,All of them!!,Kira Alldredge,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
72,a4f129f6-5c27-4107-a781-947a2a509134,The team for 2024 will be new talent 🇺🇸,Oscar Monroy,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
73,682b0f0a-f7d3-4603-a6c0-32b7c021e044,I think leanne will def try to make another run,mattie lupo,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
74,d2cf0acc-7c1e-4fe7-8514-58c1fae1d6c2,"I think there are strong girls in the USA team from 2005-2008. Until 2024 (Hernandez, Hurd, Wong, Memell, Mccasker) will graduate from the NCAA and may be competing for the 2024 Paris team (my eng so bad sry)",Ark Kkv,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
75,8715ab4d-6ccd-453e-81a5-fb139388db51,"None of them, USA has so much choice!",Carola Pantarotto,1 day ago (edited),https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
76,03231aab-5311-461c-8c9f-aa1be7fb00fa,i know suni is going to auburn but i kinda wish she will go to paris so that she can claim bars gold ;),Lisa S,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
77,cb150b83-853d-4c73-9c0b-478196dd395c,I’d love to see more African and Latin American individuals competing! And maybe a men’s team from Turkey.,stvp68,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
78,86ab9204-1774-4dac-9b96-c87d61bd0f25,I'd like to see Katelynn ohashi,Horan's TØP,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
79,02e2616d-67d8-4b30-abae-8e594fd1b5bb,I would rather see Kayla DiCello,Jennie Diday,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
